REG,DEP,CODGEO,LIBGEO,AAV20,LIBAAV2,CATEAAV,LIBCATE,TAAV20,LIBTAAV,geometry,Taux_chomage,taux_sans_diplome,taux_maison_princ,taux_loc_princ,taux_inactifs,salaire_ouvrier,salaire_employe,TP6020
32,62,62373,Givenchy-lès-la-Bassée,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.75649927602871 50.5482221243383, 2.7762407532240303 50.52751700509124, 2.770128818174009 50.521787493516484, 2.7645951700240095 50.52180459912396, 2.7489736341955093 50.523407449840064, 2.7493568410692992 50.536925324810376, 2.75649927602871 50.5482221243383))",,,,,,,,
32,62,62401,Haisnes,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.79005819624955 50.47285842253169, 2.7799301118757698 50.479187935606724, 2.7846571309989 50.48568587625919, 2.797566929504899 50.51893700602349, 2.7937122578465394 50.52133611526556, 2.791842053654889 50.52433014807264, 2.79938627329122 50.52857096587312, 2.8037719493513595 50.526907828227344, 2.809464900457669 50.49592323489283, 2.7920868262929592 50.48556414221388, 2.79005819624955 50.47285842253169))",12.6,24.4,96.91,33.3,18.3,12.1156321183307,11.2294943758531,16.0
32,62,62491,Laventie,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.7693120766010586 50.58323164242996, 2.751518514070959 50.606890974736814, 2.7503290551454196 50.61344014228349, 2.7601589807995395 50.63144393734316, 2.7645238358994906 50.63334622581425, 2.7845779356567 50.62924553102487, 2.79244717051756 50.63366484509005, 2.794587255967309 50.634952401523634, 2.8285782154046806 50.61880472070294, 2.8084345647689486 50.607718941181915, 2.7920653560490796 50.58628709480335, 2.77687248160666 50.59476045075483, 2.7693120766010586 50.58323164242996))",8.9,18.8,91.03,20.7,15.0,11.9715758077429,11.5518332457266,8.0
32,62,62497,Leforest,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.0389796123691095 50.423183715109985, 3.0361548731532793 50.42374068107138, 3.0423707046090898 50.42884667375267, 3.0515062380154205 50.429453311669455, 3.04161030753731 50.44451181501505, 3.0461711072113893 50.45052447375051, 3.0588163927077394 50.456182983084986, 3.0665251090630603 50.45853077347136, 3.0678176527776393 50.446851954301636, 3.0817854396173 50.44372788009205, 3.0747217426932694 50.438642816999476, 3.0685193825544896 50.42564795031998, 3.0389796123691095 50.423183715109985))",15.1,25.4,94.44,39.6,17.2,12.0297886633353,11.4816246686638,17.0
32,62,62502,Lestrem,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.64430274118907 50.585421823373856, 2.636969010369349 50.5976161750299, 2.6305160145087303 50.61795156897837, 2.6717089882470595 50.626216497190505, 2.67650021594953 50.63589426411475, 2.68195894127058 50.63630344521064, 2.6981170502177894 50.629145831848795, 2.7186021760880794 50.62936501330708, 2.7260668391914598 50.61384617014569, 2.7196908300204896 50.608698818182894, 2.7228549841543694 50.60280092364845, 2.7181746151827286 50.59743212663309, 2.708474102846639 50.59973448880288, 2.6986132253582387 50.59821199436107, 2.690537142481459 50.60208706997155, 2.6805796312506587 50.600176979002164, 2.654986369612269 50.589751319036246, 2.64430274118907 50.585421823373856))",8.9,17.7,95.62,16.6,16.0,14.0180610861976,11.7617688370539,8.0
32,62,62529,Lorgies,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.7944722552331296 50.549206425068, 2.783955028357509 50.564159317487, 2.77553398698777 50.57565965328924, 2.78907502913048 50.58306011223728, 2.8082198928595203 50.578855009593816, 2.815048156235039 50.56596827645888, 2.8131658518673097 50.549307295196186, 2.8037907231420194 50.55118696485288, 2.7944722552331296 50.549206425068))",,,,,,,,
32,62,62573,Meurchin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.89731666440152 50.48237500580372, 2.884449983315489 50.48573779806899, 2.8810639387742905 50.4838321060706, 2.8800078834577896 50.49628973790643, 2.8820774128566797 50.50775414048605, 2.88705988721656 50.507831109540646, 2.8919697667262287 50.502305440281496, 2.9016410955822405 50.501011954658914, 2.90483164715593 50.50345662640178, 2.91014291396387 50.49983397826822, 2.9112455808252187 50.48935097195778, 2.89731666440152 50.48237500580372))",12.5,22.0,92.05,30.1,16.5,12.2731883791828,11.3585139584429,14.0
32,62,62606,Neuve-Chapelle,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.77553398698777 50.57565965328924, 2.7693120766010586 50.58323164242996, 2.77687248160666 50.59476045075483, 2.7920653560490796 50.58628709480335, 2.78907502913048 50.58306011223728, 2.77553398698777 50.57565965328924))",,,,,,,,
32,62,62637,Oignies,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.008267122869991 50.45585549471309, 2.9996346810969103 50.452786016179914, 2.9827323788692706 50.459014943471765, 2.9739305191849095 50.45849193418257, 2.9724946894448294 50.46126598799026, 2.965682737834339 50.469262409070716, 2.9761457353152587 50.47041370545231, 2.9786897725405406 50.47340338754139, 3.0077924625589576 50.47091786928821, 3.01744152159636 50.47283772989038, 3.0164410438364198 50.46834131291523, 3.008267122869991 50.45585549471309))",20.3,29.2,84.82,50.3,19.8,11.58166176502,10.9874806858576,21.0
32,62,62666,Pont-à-Vendin,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.866049494878499 50.464086973185736, 2.8811727696875487 50.473553890702675, 2.8810639387742905 50.4838321060706, 2.884449983315489 50.48573779806899, 2.89731666440152 50.48237500580372, 2.8930931780744995 50.477092731476844, 2.900426157889199 50.475052768840285, 2.89977444169063 50.469728683330096, 2.8786637895111706 50.4696649738291, 2.866049494878499 50.464086973185736))",20.1,24.6,84.96,38.5,17.4,11.7507705172579,10.7508517056583,22.0
32,62,62706,Richebourg,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.771333967757279 50.55715388731585, 2.767420047276039 50.559363546095916, 2.7274321616104893 50.551859285301, 2.7174063409484304 50.55338981687217, 2.7203154772485294 50.56001063589714, 2.73697915836478 50.56873560424876, 2.7378776092598 50.572138736224545, 2.7173275465763504 50.5824865998689, 2.729921622637039 50.58923754739635, 2.7384563210649606 50.60199062720416, 2.7181746151827286 50.59743212663309, 2.7228549841543694 50.60280092364845, 2.7196908300204896 50.608698818182894, 2.7260668391914598 50.61384617014569, 2.747182327407859 50.60524888775274, 2.751518514070959 50.606890974736814, 2.7693120766010586 50.58323164242996, 2.77553398698777 50.57565965328924, 2.783955028357509 50.564159317487, 2.771333967757279 50.55715388731585))",8.0,17.9,96.01,17.4,15.0,13.0443460008072,12.153328425771,7.0
32,62,62736,Sailly-sur-la-Lys,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.79244717051756 50.63366484509005, 2.7591637789487296 50.65068343880074, 2.7595270939522 50.65140197006493, 2.7696906719571897 50.663625395829364, 2.7965759490719306 50.662963665093756, 2.809187735906219 50.66937279910661, 2.821275909422711 50.661278876698994, 2.8270973427556387 50.65565138378882, 2.8117034691008995 50.64621464025198, 2.7961872909359395 50.6438838768926, 2.794587255967309 50.634952401523634, 2.79244717051756 50.63366484509005))",8.6,16.4,96.81,14.8,15.8,12.0222823305625,12.0612122494027,6.0
32,62,62851,Vieille-Chapelle,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.7173275465763504 50.5824865998689, 2.7022449294301985 50.58957743237465, 2.6986132253582387 50.59821199436107, 2.708474102846639 50.59973448880288, 2.7181746151827286 50.59743212663309, 2.7384563210649606 50.60199062720416, 2.729921622637039 50.58923754739635, 2.7173275465763504 50.5824865998689))",,,,,,,,
32,62,62863,Violaines,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((2.755489179362991 50.50381700308939, 2.7645951700240095 50.52180459912396, 2.770128818174009 50.521787493516484, 2.7762407532240303 50.52751700509124, 2.75649927602871 50.5482221243383, 2.771333967757279 50.55715388731585, 2.783955028357509 50.564159317487, 2.7944722552331296 50.549206425068, 2.801237136379649 50.537683404758575, 2.79938627329122 50.52857096587312, 2.791842053654889 50.52433014807264, 2.7937122578465394 50.52133611526556, 2.7736861609304695 50.51649834297502, 2.7630508973429007 50.508804679711254, 2.755489179362991 50.50381700308939))",9.3,17.6,97.16,28.3,15.7,12.0970572350578,11.2258060969986,10.0
32,62,62907,Libercourt,4,Lille (partie française),20,Commune de la couronne,4,Aire de 700 000 habitants ou plus (hors Paris),"POLYGON ((3.01744152159636 50.47283772989038, 3.0077924625589576 50.47091786928821, 2.9786897725405406 50.47340338754139, 2.9777853200713187 50.48333933467232, 2.9942297056969585 50.49666245601575, 3.0083434311069888 50.49276678669346, 3.0108478417668296 50.49027039980175, 3.0248155488921005 50.48131925863583, 3.01744152159636 50.47283772989038))",24.5,32.2,89.46,53.5,20.4,11.2776503106652,11.0646226010676,23.0
